nivel_ruido,gases_toxicos,horas_turno,iluminacao,epis_usado,setor,clima,risco
105.0,9.956656035264299,9.0,552.0,não,,frio,alto
117.0,35.16571881517022,7.0,975.0,,soldagem,frio,alto
83.0,47.2092726411302,7.0,834.0,sim,pintura,quente,alto
74.0,3.1630805617558155,10.0,380.0,sim,soldagem,frio,baixo
81.0,46.16598056705913,6.0,852.0,sim,montagem,quente,alto
119.0,46.66229434998504,9.0,832.0,sim,soldagem,moderado,alto
92.0,25.372323030123496,9.0,884.0,não,pintura,frio,alto
105.0,,,738.0,sim,pintura,moderado,alto
77.0,0.734243281895941,10.0,,sim,soldagem,moderado,baixo
92.0,1.1129138796149907,10.0,549.0,não,montagem,moderado,alto
110.0,0.8691615911664952,8.0,655.0,sim,soldagem,moderado,alto
84.0,22.54746644540746,9.0,281.0,não,soldagem,moderado,alto
98.0,5.736237281416762,10.0,480.0,sim,montagem,moderado,alto
90.0,39.44127423941531,11.0,358.0,sim,pintura,moderado,alto
94.0,11.717280447850891,8.0,976.0,não,soldagem,quente,alto
106.0,7.962703877273985,6.0,414.0,,montagem,moderado,alto
77.0,17.21051754194195,10.0,455.0,não,pintura,moderado,alto
107.0,11.14006789503404,9.0,419.0,sim,montagem,,alto
93.0,36.25379324488135,9.0,192.0,não,pintura,moderado,alto
100.0,17.9671105305227,6.0,855.0,sim,montagem,frio,alto
91.0,38.88861911275715,10.0,,não,pintura,quente,alto
97.0,40.803440935385446,9.0,958.0,não,montagem,frio,alto
116.0,29.464321842461345,7.0,920.0,não,montagem,moderado,
96.0,31.161756125649866,,,sim,,moderado,alto
104.0,14.242631584683846,,,sim,montagem,quente,alto
115.0,32.258242377548804,7.0,111.0,não,soldagem,moderado,alto
107.0,25.373985890847578,7.0,978.0,não,pintura,frio,alto
72.0,35.04347183680589,6.0,850.0,não,soldagem,frio,alto
113.0,33.44372415155919,6.0,935.0,não,soldagem,moderado,alto
79.0,34.697058448096286,7.0,115.0,sim,pintura,frio,alto
,42.682384625544906,8.0,712.0,não,pintura,quente,alto
109.0,29.5322743400096,10.0,414.0,,montagem,quente,alto
90.0,38.96766208854402,,629.0,não,soldagem,moderado,alto
97.0,16.33943298532867,6.0,884.0,sim,pintura,moderado,alto
75.0,39.640399024646655,10.0,810.0,não,montagem,quente,alto
98.0,,7.0,358.0,sim,pintura,quente,alto
74.0,18.17114849708423,11.0,776.0,não,montagem,,alto
95.0,43.7318567460481,10.0,140.0,não,soldagem,moderado,
107.0,12.556387691645138,9.0,197.0,sim,montagem,frio,alto
96.0,36.90684000932585,6.0,,não,pintura,moderado,alto
,11.681481565839514,8.0,737.0,não,montagem,frio,alto
105.0,12.092085138889102,9.0,632.0,não,montagem,moderado,alto
96.0,30.178348994389946,11.0,618.0,sim,pintura,quente,alto
106.0,1.7583382836707628,11.0,487.0,sim,pintura,moderado,alto
110.0,32.47465738924928,,634.0,não,montagem,quente,alto
96.0,36.833123934057866,9.0,641.0,sim,pintura,quente,alto
87.0,45.72346458862033,11.0,921.0,não,pintura,moderado,
77.0,37.6491815085071,7.0,942.0,não,pintura,moderado,alto
,42.177044844860035,11.0,124.0,sim,montagem,moderado,alto
103.0,11.714303823808287,7.0,366.0,sim,montagem,moderado,alto
114.0,15.608792223224006,7.0,557.0,sim,soldagem,quente,alto
92.0,47.26417524382614,9.0,423.0,não,soldagem,moderado,alto
114.0,30.930559545141385,6.0,617.0,sim,soldagem,frio,
104.0,33.5189001005933,8.0,735.0,sim,soldagem,quente,alto
83.0,33.60760781599532,10.0,359.0,sim,pintura,frio,alto
114.0,49.77715090100361,6.0,236.0,sim,montagem,moderado,alto
85.0,35.537070129714486,10.0,,não,montagem,quente,alto
94.0,38.11787064892433,11.0,211.0,sim,,moderado,alto
91.0,,,493.0,sim,montagem,frio,alto
102.0,15.629880738751545,6.0,419.0,sim,soldagem,frio,alto
86.0,41.13510460169421,8.0,127.0,não,soldagem,quente,alto
,,7.0,276.0,,montagem,quente,
113.0,5.964945916729131,8.0,469.0,sim,montagem,moderado,alto
104.0,6.631662860249038,8.0,994.0,não,pintura,moderado,alto
118.0,0.27696333721640154,8.0,112.0,não,,frio,alto
98.0,21.800056849543264,7.0,899.0,não,pintura,moderado,alto
95.0,49.33584375268228,8.0,987.0,sim,montagem,quente,alto
92.0,13.886704435778864,9.0,920.0,não,montagem,moderado,alto
113.0,8.995971633130335,8.0,521.0,sim,,quente,alto
,22.54232114044375,8.0,665.0,não,pintura,frio,alto
101.0,36.88817947683079,,564.0,não,pintura,frio,alto
115.0,2.492985465753561,9.0,986.0,sim,montagem,frio,alto
112.0,,6.0,369.0,sim,soldagem,quente,alto
74.0,23.655132534697042,9.0,451.0,sim,pintura,frio,baixo
89.0,28.40478206662097,10.0,462.0,sim,pintura,quente,baixo
85.0,30.21078335924743,7.0,286.0,sim,pintura,frio,alto
73.0,14.487562172058437,9.0,557.0,sim,montagem,quente,baixo
106.0,15.66871466716182,7.0,,,montagem,frio,alto
93.0,21.586811652552708,9.0,535.0,sim,montagem,moderado,alto
83.0,48.75730543195338,8.0,547.0,sim,soldagem,quente,alto
77.0,29.951525888194624,8.0,140.0,não,montagem,moderado,
73.0,8.18028578197157,10.0,745.0,não,montagem,frio,alto
118.0,8.190848458162542,6.0,292.0,não,pintura,quente,alto
104.0,34.41724042780865,9.0,644.0,sim,montagem,,alto
109.0,,10.0,493.0,sim,soldagem,moderado,alto
104.0,42.732109516505965,9.0,,sim,montagem,quente,alto
90.0,23.551062006126244,7.0,525.0,não,montagem,moderado,alto
77.0,1.1264996196200916,10.0,162.0,não,montagem,frio,alto
119.0,32.08650582130677,6.0,947.0,sim,montagem,frio,alto
82.0,13.337236462529024,11.0,,não,pintura,quente,alto
113.0,49.2975201013464,9.0,238.0,sim,soldagem,moderado,alto
91.0,,7.0,143.0,sim,montagem,,alto
93.0,,7.0,310.0,sim,montagem,moderado,alto
105.0,32.43261200110853,11.0,703.0,sim,montagem,quente,alto
88.0,8.722377337895388,10.0,996.0,não,pintura,frio,alto
102.0,35.182620938343604,8.0,329.0,não,pintura,frio,alto
108.0,25.758533929520755,10.0,763.0,sim,pintura,moderado,alto
79.0,6.918926581289236,10.0,962.0,não,pintura,moderado,alto
81.0,20.028301899519658,7.0,402.0,não,pintura,moderado,alto
116.0,27.54574548401722,6.0,770.0,não,soldagem,quente,alto
108.0,27.807347842495282,10.0,478.0,sim,montagem,quente,alto
87.0,24.50656970701378,8.0,418.0,sim,montagem,moderado,baixo
,36.67069263411131,11.0,686.0,não,montagem,moderado,alto
87.0,18.008338232324,7.0,112.0,não,pintura,moderado,alto
94.0,31.01433374836018,8.0,393.0,não,soldagem,moderado,alto
94.0,9.457622232853192,7.0,423.0,não,montagem,,alto
96.0,48.57991342236715,11.0,508.0,não,montagem,moderado,alto
75.0,11.929317529776911,7.0,803.0,sim,soldagem,frio,baixo
90.0,43.09124849200999,10.0,781.0,não,montagem,moderado,alto
115.0,8.733969941276554,7.0,715.0,sim,pintura,frio,alto
118.0,48.2178187286558,6.0,273.0,não,soldagem,moderado,alto
101.0,49.2513553268594,8.0,628.0,sim,pintura,quente,alto
99.0,13.410988593234935,11.0,617.0,sim,soldagem,quente,alto
89.0,10.770803119806228,9.0,135.0,sim,pintura,,baixo
111.0,37.327687470690286,7.0,830.0,sim,soldagem,quente,alto
72.0,34.045015085200895,10.0,172.0,sim,pintura,frio,alto
,35.45249711296447,9.0,156.0,não,montagem,quente,alto
101.0,4.450754714094191,6.0,629.0,não,pintura,frio,alto
,27.958500108102147,11.0,994.0,sim,soldagem,quente,baixo
92.0,33.81396716243588,8.0,316.0,sim,pintura,moderado,alto
109.0,15.835079827316223,6.0,918.0,não,montagem,frio,alto
94.0,34.508701085900874,10.0,474.0,não,montagem,quente,alto
87.0,20.145659945861016,9.0,689.0,,montagem,quente,baixo
84.0,,11.0,,sim,pintura,frio,baixo
,39.47361447933401,6.0,640.0,não,,moderado,alto
93.0,10.441312584646163,7.0,485.0,não,,moderado,alto
114.0,0.15149590325134743,9.0,394.0,sim,montagem,moderado,alto
93.0,38.93475805494927,8.0,743.0,não,soldagem,moderado,alto
110.0,45.74795261160119,10.0,107.0,não,pintura,frio,alto
103.0,19.95240091091144,10.0,427.0,não,montagem,quente,alto
102.0,19.383573525644245,8.0,604.0,sim,pintura,quente,alto
95.0,48.739551716457726,10.0,186.0,não,,quente,alto
,9.80788553306065,10.0,383.0,sim,soldagem,quente,baixo
97.0,37.90266851947536,8.0,837.0,sim,montagem,frio,alto
96.0,3.6953558505342876,10.0,282.0,sim,montagem,moderado,alto
87.0,48.41440581118046,8.0,615.0,sim,montagem,quente,alto
76.0,,,251.0,sim,pintura,frio,alto
78.0,7.462020078488829,6.0,491.0,sim,montagem,frio,
93.0,35.30714366203711,6.0,179.0,sim,pintura,moderado,alto
100.0,43.435201858010544,6.0,898.0,,pintura,quente,alto
80.0,,9.0,928.0,não,soldagem,,alto
108.0,39.872911466304636,8.0,125.0,,pintura,moderado,alto
77.0,47.962016063708845,6.0,687.0,não,soldagem,frio,alto
74.0,46.16281119480429,10.0,975.0,não,montagem,frio,alto
101.0,19.326640327475037,8.0,930.0,sim,soldagem,moderado,alto
85.0,34.14892113257741,8.0,994.0,sim,soldagem,quente,alto
,20.775394845927487,10.0,535.0,não,pintura,frio,alto
96.0,4.899873569486718,11.0,656.0,não,montagem,frio,alto
85.0,13.821672581386135,,373.0,não,soldagem,moderado,alto
93.0,23.71896271413266,7.0,221.0,não,pintura,quente,alto
85.0,33.5081923945409,8.0,411.0,não,montagem,frio,alto
74.0,11.791681125233394,11.0,946.0,sim,soldagem,moderado,baixo
118.0,33.52108754621034,11.0,263.0,não,montagem,frio,alto
111.0,49.70264934437842,9.0,957.0,sim,montagem,quente,alto
80.0,25.55526257629448,9.0,905.0,não,soldagem,quente,alto
78.0,36.27468032484474,7.0,281.0,sim,soldagem,frio,alto
112.0,,6.0,941.0,não,montagem,frio,alto
119.0,11.665218544298078,11.0,507.0,,pintura,frio,alto
,2.938614495759878,6.0,760.0,não,montagem,moderado,baixo
70.0,30.030881823404304,8.0,810.0,sim,montagem,quente,alto
73.0,22.651383401957293,10.0,272.0,sim,montagem,frio,baixo
99.0,41.62126320060287,8.0,489.0,não,pintura,frio,alto
107.0,29.26567161057451,7.0,466.0,não,pintura,quente,alto
83.0,27.289740844225985,6.0,273.0,não,soldagem,frio,baixo
91.0,13.333016093203337,9.0,388.0,não,pintura,frio,alto
71.0,31.7618477258056,8.0,504.0,não,soldagem,moderado,alto
110.0,4.313198787509903,7.0,405.0,,soldagem,quente,alto
73.0,19.425513190944315,11.0,748.0,não,soldagem,moderado,alto
75.0,47.679311177985944,11.0,416.0,,pintura,moderado,alto
101.0,2.9979693097221816,8.0,731.0,não,soldagem,moderado,alto
95.0,47.75730840335827,6.0,863.0,,montagem,,alto
82.0,,10.0,215.0,não,soldagem,moderado,alto
81.0,43.89556417100844,11.0,513.0,,soldagem,moderado,alto
74.0,32.792843291358004,9.0,149.0,sim,,moderado,alto
,3.557362629106753,7.0,127.0,sim,soldagem,quente,alto
109.0,41.8968829943651,6.0,851.0,sim,soldagem,moderado,alto
108.0,38.155846670204554,11.0,696.0,não,pintura,moderado,alto
70.0,43.856438151934476,9.0,173.0,não,soldagem,quente,alto
97.0,31.422902296683397,11.0,682.0,,,quente,alto
91.0,19.047135819436456,6.0,988.0,sim,montagem,,alto
82.0,46.07070292453559,6.0,250.0,não,pintura,quente,alto
114.0,48.53516718396403,8.0,666.0,não,soldagem,quente,alto
76.0,36.6934401132641,9.0,,sim,montagem,moderado,alto
97.0,8.990209104006459,10.0,969.0,sim,pintura,,alto
84.0,13.671427554746362,6.0,380.0,sim,montagem,moderado,baixo
95.0,38.937281327600914,,626.0,sim,montagem,frio,
81.0,10.590374491952792,11.0,702.0,não,soldagem,frio,alto
,13.303646812897323,10.0,102.0,não,pintura,quente,alto
107.0,3.6235219082835,6.0,970.0,sim,soldagem,moderado,alto
93.0,30.775353248214017,8.0,861.0,sim,soldagem,quente,alto
73.0,20.08145031375781,7.0,501.0,não,soldagem,moderado,alto
117.0,,7.0,940.0,sim,pintura,moderado,alto
,26.468848033946283,6.0,808.0,não,soldagem,,alto
114.0,27.170217150755725,11.0,227.0,não,soldagem,frio,alto
75.0,9.38154607256937,8.0,956.0,sim,soldagem,quente,baixo
71.0,1.3011027067845737,7.0,434.0,não,,moderado,alto
106.0,43.83968675255143,6.0,735.0,não,,moderado,alto
101.0,7.865176398031487,9.0,562.0,não,,quente,alto
91.0,42.354721663300744,6.0,243.0,sim,soldagem,frio,alto
106.0,23.47135818349984,6.0,841.0,sim,pintura,frio,alto
117.0,32.156096642256685,10.0,251.0,não,pintura,quente,alto
,21.238111468081232,10.0,904.0,sim,soldagem,quente,alto
76.0,34.94259116698959,8.0,689.0,não,pintura,frio,alto
108.0,13.51655292366184,7.0,596.0,não,pintura,frio,alto
103.0,11.130171849331433,8.0,898.0,sim,montagem,moderado,alto
77.0,21.240223804974416,10.0,205.0,não,soldagem,frio,alto
98.0,22.822862649499037,6.0,527.0,não,soldagem,frio,alto
107.0,10.831238938354886,10.0,888.0,sim,,frio,alto
90.0,43.84380209803803,6.0,505.0,não,montagem,moderado,
79.0,17.091534846301844,8.0,,sim,pintura,frio,baixo
77.0,43.20755874001213,8.0,696.0,sim,pintura,quente,alto
116.0,21.88796110527494,8.0,,,soldagem,moderado,
91.0,18.025334938520672,8.0,900.0,não,pintura,frio,alto
84.0,42.423265345730634,8.0,324.0,não,montagem,quente,alto
108.0,,6.0,199.0,não,pintura,moderado,alto
84.0,3.7933331619836306,11.0,819.0,sim,pintura,moderado,baixo
110.0,11.989411029279557,11.0,467.0,não,soldagem,frio,alto
101.0,,,193.0,sim,,moderado,alto
96.0,22.250874807455638,,755.0,sim,soldagem,quente,alto
100.0,33.360342378272136,8.0,238.0,sim,soldagem,frio,alto
85.0,18.008127797110628,6.0,474.0,não,pintura,moderado,baixo
95.0,48.318187753562526,6.0,412.0,sim,montagem,frio,alto
76.0,3.9614530960038916,8.0,519.0,sim,pintura,frio,baixo
119.0,9.14568745155513,11.0,344.0,sim,soldagem,moderado,alto
81.0,14.995352009779722,7.0,338.0,não,montagem,quente,alto
,11.414125391393231,9.0,136.0,não,montagem,frio,alto
76.0,11.725025623406344,7.0,829.0,não,montagem,frio,alto
111.0,8.399656671993922,11.0,520.0,sim,pintura,moderado,alto
82.0,27.271767225680854,7.0,367.0,sim,pintura,moderado,baixo
85.0,36.15731004184571,11.0,401.0,não,montagem,frio,alto
72.0,24.901843113559565,10.0,655.0,,soldagem,frio,alto
84.0,29.085209782308212,9.0,679.0,não,pintura,moderado,alto
72.0,16.149517420200947,,351.0,,soldagem,,alto
105.0,15.666875524021878,8.0,826.0,sim,montagem,moderado,alto
90.0,43.181485974594686,7.0,964.0,sim,montagem,quente,alto
88.0,26.464761686628123,11.0,855.0,não,montagem,moderado,alto
81.0,16.356749131253682,10.0,648.0,sim,soldagem,quente,baixo
95.0,38.54338632297446,,634.0,sim,soldagem,quente,alto
71.0,25.05383818102855,6.0,835.0,sim,soldagem,moderado,baixo
89.0,3.1964892050083904,7.0,206.0,não,pintura,moderado,alto
98.0,14.677591774122,7.0,630.0,não,,quente,
97.0,47.89552150426997,11.0,224.0,sim,soldagem,quente,alto
103.0,26.36922746629795,6.0,789.0,não,soldagem,quente,alto
108.0,,6.0,823.0,não,,quente,alto
72.0,10.930717676051028,7.0,618.0,não,,moderado,alto
111.0,40.740978049360095,10.0,722.0,sim,pintura,frio,alto
105.0,40.288016761005316,6.0,597.0,sim,pintura,frio,alto
104.0,13.21396587887932,9.0,131.0,não,montagem,quente,alto
77.0,31.78258092859272,6.0,395.0,não,soldagem,quente,alto
93.0,17.335859727672993,8.0,617.0,sim,pintura,frio,alto
99.0,19.847684060943248,11.0,399.0,sim,montagem,quente,alto
85.0,38.97247868902742,6.0,916.0,não,soldagem,quente,alto
112.0,30.410129493168135,6.0,765.0,sim,montagem,moderado,alto
115.0,8.19556358691827,9.0,,sim,pintura,frio,alto
91.0,37.69202000804599,10.0,309.0,sim,montagem,quente,alto
77.0,15.920087889304169,11.0,151.0,sim,soldagem,frio,baixo
110.0,45.75987902354915,7.0,443.0,não,pintura,moderado,alto
106.0,13.06394237475111,9.0,134.0,,pintura,quente,
84.0,45.7589388336453,9.0,862.0,não,pintura,quente,alto
78.0,13.977152872469361,9.0,503.0,sim,pintura,frio,baixo
107.0,40.34440608256169,10.0,398.0,sim,montagem,quente,
98.0,12.604962030524886,,920.0,sim,montagem,quente,alto
,49.01180117107703,6.0,726.0,sim,pintura,moderado,alto
83.0,44.508579329546805,8.0,335.0,não,pintura,frio,alto
115.0,7.883259069150094,11.0,435.0,não,montagem,moderado,alto
98.0,,9.0,246.0,sim,soldagem,frio,alto
115.0,12.685209175200779,7.0,684.0,não,pintura,frio,alto
97.0,13.99132915415392,10.0,217.0,não,pintura,quente,alto
83.0,38.458660018535376,10.0,692.0,sim,,frio,alto
73.0,3.5024172818969634,7.0,,não,pintura,quente,alto
107.0,32.5905225622693,9.0,166.0,sim,montagem,quente,alto
108.0,26.485076173804543,8.0,915.0,não,soldagem,quente,alto
,40.30519445655027,11.0,715.0,não,pintura,quente,alto
100.0,3.2294072017325703,11.0,,não,soldagem,quente,alto
86.0,15.958461036229387,10.0,110.0,não,montagem,moderado,alto
,9.755404471590118,6.0,347.0,sim,soldagem,frio,baixo
83.0,,10.0,205.0,não,soldagem,quente,alto
89.0,,8.0,985.0,sim,montagem,,alto
92.0,0.30171084919432545,7.0,679.0,sim,pintura,moderado,alto
73.0,29.349046155599844,7.0,482.0,sim,soldagem,moderado,baixo
86.0,19.3533371998657,9.0,912.0,não,montagem,quente,alto
96.0,39.28856507653703,10.0,853.0,não,soldagem,quente,alto
70.0,29.779316486994777,6.0,134.0,não,montagem,quente,baixo
86.0,27.376548467218885,9.0,741.0,não,montagem,frio,alto
88.0,36.83980979615335,7.0,493.0,não,montagem,frio,alto
105.0,33.67480186526276,8.0,482.0,,soldagem,frio,alto
95.0,27.933679068209642,8.0,464.0,não,soldagem,quente,alto
87.0,22.4331180763007,6.0,631.0,,montagem,frio,baixo
83.0,36.06905009926301,9.0,344.0,não,montagem,quente,alto
74.0,42.51776876457131,6.0,322.0,não,pintura,quente,alto
106.0,17.050249299350583,,798.0,não,,quente,alto
106.0,46.74491118437431,10.0,719.0,sim,soldagem,quente,alto
117.0,43.11904713369332,8.0,456.0,sim,soldagem,moderado,alto
90.0,,10.0,468.0,não,pintura,frio,alto
112.0,1.2674123717255903,6.0,348.0,sim,pintura,quente,alto
102.0,47.18678700100335,,,sim,soldagem,quente,alto
89.0,22.974261952496676,11.0,190.0,não,montagem,moderado,alto
85.0,26.296810308919643,11.0,990.0,não,montagem,quente,alto
75.0,39.85809462612562,6.0,936.0,sim,soldagem,moderado,alto
113.0,10.823915049452692,6.0,439.0,não,soldagem,quente,alto
93.0,9.748794178625214,11.0,680.0,sim,montagem,moderado,alto
111.0,37.863124682330316,9.0,137.0,não,montagem,frio,alto
91.0,15.943482830884353,9.0,588.0,sim,soldagem,moderado,alto
117.0,31.148639332733865,6.0,118.0,sim,montagem,moderado,alto
92.0,23.900093747033374,11.0,978.0,não,soldagem,moderado,alto
102.0,7.355511021756095,8.0,876.0,sim,montagem,moderado,alto
99.0,48.112765467495386,8.0,214.0,não,pintura,moderado,alto
108.0,18.425866668331174,10.0,245.0,sim,montagem,quente,alto
89.0,16.10696917983533,11.0,537.0,não,pintura,moderado,alto
102.0,46.17278830708284,7.0,776.0,sim,pintura,moderado,alto
109.0,9.947123419726372,8.0,224.0,não,soldagem,moderado,alto
85.0,0.7342371959865757,10.0,675.0,,pintura,quente,baixo
82.0,18.951712994313247,9.0,666.0,não,soldagem,moderado,alto
96.0,40.541006148366506,6.0,211.0,sim,montagem,quente,alto
111.0,1.3627486516700704,7.0,166.0,não,soldagem,moderado,alto
,41.882082586875455,9.0,348.0,sim,montagem,quente,alto
76.0,11.294072461958343,6.0,575.0,sim,soldagem,quente,baixo
79.0,35.669789103475594,7.0,596.0,não,montagem,moderado,alto
81.0,22.799003409973917,8.0,230.0,sim,pintura,quente,baixo
109.0,5.5150951220235225,9.0,496.0,sim,montagem,moderado,alto
,22.511261640341797,11.0,175.0,sim,montagem,frio,baixo
,12.091151584575217,6.0,721.0,não,soldagem,moderado,baixo
83.0,14.469345829380941,9.0,736.0,não,soldagem,quente,alto
80.0,39.87865510399982,7.0,360.0,não,pintura,moderado,alto
,42.886477178049255,9.0,307.0,não,pintura,frio,alto
79.0,28.55603642453316,7.0,718.0,não,soldagem,moderado,alto
70.0,43.69225204921069,11.0,886.0,não,pintura,moderado,alto
84.0,34.1802671413236,9.0,801.0,sim,montagem,moderado,alto
111.0,13.322404087369721,11.0,894.0,sim,soldagem,quente,alto
78.0,42.70488970516724,7.0,941.0,sim,pintura,frio,alto
114.0,5.899349488470207,9.0,610.0,não,montagem,quente,alto
92.0,21.98026448975476,9.0,409.0,sim,pintura,moderado,alto
82.0,20.840889258732524,9.0,656.0,sim,pintura,frio,baixo
77.0,26.474043688079718,7.0,602.0,,soldagem,quente,baixo
79.0,37.30726598965326,7.0,879.0,sim,pintura,frio,alto
,6.197591921206369,7.0,876.0,não,montagem,frio,alto
106.0,35.77068294324565,6.0,638.0,não,pintura,frio,alto
75.0,,,665.0,sim,soldagem,,baixo
73.0,13.43992861266089,7.0,201.0,não,soldagem,frio,alto
81.0,40.43477582020433,11.0,765.0,não,soldagem,quente,alto
78.0,24.96013031142973,8.0,900.0,não,montagem,frio,alto
82.0,39.827261867739786,8.0,511.0,sim,montagem,quente,alto
112.0,13.065174464002293,6.0,756.0,não,pintura,,alto
,42.11221693744673,9.0,593.0,sim,soldagem,quente,alto
92.0,6.125820624861328,9.0,118.0,não,soldagem,moderado,alto
,49.81815379341609,10.0,956.0,sim,soldagem,quente,alto
92.0,37.72608698400799,8.0,395.0,não,pintura,moderado,alto
82.0,32.97795579452741,11.0,397.0,sim,pintura,frio,alto
92.0,17.067235528734926,11.0,406.0,sim,soldagem,quente,alto
101.0,32.489986094919296,8.0,727.0,sim,pintura,frio,alto
72.0,45.06781997078765,11.0,145.0,sim,pintura,moderado,alto
119.0,,9.0,250.0,não,soldagem,,alto
102.0,19.172736569002062,7.0,886.0,não,montagem,frio,alto
109.0,,10.0,924.0,sim,pintura,moderado,alto
70.0,31.341007900260415,,216.0,não,pintura,frio,alto
103.0,20.07834708885335,7.0,286.0,sim,,moderado,alto
84.0,40.97611542311682,9.0,435.0,não,pintura,quente,alto
107.0,6.088254430661777,6.0,124.0,,pintura,frio,alto
113.0,6.846962852571531,11.0,692.0,sim,pintura,moderado,alto
